audio_file|text|speaker_name
121680\audio.wav|she asked all your features|indian_male
121744\audio.wav|they found the gates in the passengers luggage at the airport security check|indian_male
121776\audio.wav|but this i teach the malecon|indian_male
121816\audio.wav|i felt he were gone|indian_male
121821\audio.wav|eleanor|indian_male
121848\audio.wav|even the god ere gold into the drug from falling off the|indian_male
121851\audio.wav|the war of sally came and by a fort|indian_male
121925\audio.wav|but men began to reject simple things and to vise tracks and of the dacians and pillows decanters|indian_male
121976\audio.wav|you mean a new teleological|indian_male
121983\audio.wav|what time is it|indian_male
122005\audio.wav|our is important for us but some bacteria and would be orator|indian_male
122068\audio.wav|carter coming home from school|indian_male
12212\audio.wav|i was had to be at his miniatures but the old boat sometimes to|indian_male
122128\audio.wav|he sure the good from here|indian_male
122166\audio.wav|he can trust me when in this treaty worked|indian_male
122221\audio.wav|she says it's nothing to worry about|indian_male
122222\audio.wav|how much is it worth|indian_male
122254\audio.wav|i can learn something from the desert to|indian_male
122433\audio.wav|my name is miles back at the old man|indian_male
122580\audio.wav|having planet|indian_male
12264\audio.wav|so he asked if the old man's blessing was still at the|indian_male
122673\audio.wav|he was planning out he left a bad|indian_male
122693\audio.wav|all i saw was an army said the boy|indian_male
12270\audio.wav|most legislator bias are trying to realise that as tis|indian_male
122769\audio.wav|it is a hard fate tarnal|indian_male
122857\audio.wav|something some marotte baby|indian_male
122872\audio.wav|wait till i tried to turn her out|indian_male
122937\audio.wav|as i be allowed|indian_male
1230\audio.wav|i did not come here to have you read my path i said already reclining having come|indian_male
12301\audio.wav|the sea has lived on in the share because that its destiny|indian_male
123020\audio.wav|the woman said she had never heard of it a purse and hurried on|indian_male
123021\audio.wav|they made the boy on canoeing but he found nothing|indian_male
123039\audio.wav|no man began to blow on|indian_male
123064\audio.wav|the book was at ten in spanish|indian_male
123106\audio.wav|she went over to the hospital to call on professor davis|indian_male
123223\audio.wav|had come being to the chin for rock lies|indian_male
123242\audio.wav|and as behappened and de angelis|indian_male
123263\audio.wav|his life and his man had always provided him with enticements|indian_male
123285\audio.wav|i've just sort in four hundred deities|indian_male
123288\audio.wav|what you|indian_male
123345\audio.wav|i am convinced|indian_male
123448\audio.wav|i|indian_male
123451\audio.wav|times are different now|indian_male
12353\audio.wav|and he gave you that foolery|indian_male
123550\audio.wav|no how do not|indian_male
123625\audio.wav|was what he is a guest like|indian_male
123655\audio.wav|he went over to the hospital the colon professor bailey|indian_male
123669\audio.wav|the boy observed in silence the progress of the animals and people across the desert|indian_male
12368\audio.wav|the garden the time and war was then a scholar as he sped|indian_male
123697\audio.wav|within the lantern and walked over to his hot|indian_male
123701\audio.wav|the one woman had served the aiming|indian_male
123738\audio.wav|the ends are always fond|indian_male
123756\audio.wav|the general national interests|indian_male
123771\audio.wav|angling with you the boy said|indian_male
12384\audio.wav|she does look happy|indian_male
123912\audio.wav|but you only that|indian_male
123949\audio.wav|the other accepted them without the word|indian_male
123960\audio.wav|when i do deliver this first|indian_male
123978\audio.wav|it would always become a custom see me again|indian_male
124077\audio.wav|a sublimate|indian_male
124108\audio.wav|men and the front of an|indian_male
124264\audio.wav|before the boy could reply a butt of my appeared and fluttered between him and the old man|indian_male
124268\audio.wav|and i wasn't reading a much better|indian_male
124275\audio.wav|the nurses chilly to say the least|indian_male
124276\audio.wav|what he would do for me in about something that probably doesn't exist|indian_male
124312\audio.wav|the flight attendant ranked at the obnoxious passenger seated next to meet|indian_male
124313\audio.wav|i don't want to change anything because i don't know how to tell the change|indian_male
124439\audio.wav|the person in that concealment|indian_male
124474\audio.wav|they all gathered in manchester|indian_male
124521\audio.wav|the tap lewinson the came a time for tea|indian_male
124608\audio.wav|i see free like|indian_male
124685\audio.wav|domes for as being mister|indian_male
124818\audio.wav|he not my children|indian_male
124870\audio.wav|i want the some day i belied and could go to matter|indian_male
124899\audio.wav|then he dropped the spade bit up his jacket and came out into the road|indian_male
124904\audio.wav|the whole town gone crazy|indian_male
124918\audio.wav|a lone wood was on the one body and every one worked up|indian_male
124926\audio.wav|all i live lorettes one and then give|indian_male
124938\audio.wav|those isothermal does at|indian_male
125041\audio.wav|are not equal to one|indian_male
12508\audio.wav|that the market place was empty and he was far from home so they wrapped|indian_male
125132\audio.wav|the irishman had supposed cases for its|indian_male
125135\audio.wav|but are going|indian_male
125139\audio.wav|your luck not to know|indian_male
125161\audio.wav|the coalition as i elbowed my way through|indian_male
125187\audio.wav|a little water sure you tremaine|indian_male
125241\audio.wav|it seemed as if ward the old king has god bigness luck when no longer funny|indian_male
125247\audio.wav|i condition|indian_male
125309\audio.wav|the posilipo stole in the leslie|indian_male
125459\audio.wav|i knew what i was thinking vivacities|indian_male
125561\audio.wav|ned on believing|indian_male
125575\audio.wav|i wished i had a light the more by|indian_male
125577\audio.wav|man are you one asked the young arab|indian_male
125578\audio.wav|so being the hard peboan more so spent|indian_male
125644\audio.wav|i used to live near a carom said|indian_male
125651\audio.wav|in coming down the train together she would be|indian_male
125684\audio.wav|they must be used to the chapter in fearfully operated for baron|indian_male
125698\audio.wav|this is john davis|indian_male
125783\audio.wav|maybe they had all that day the boy is|indian_male
125798\audio.wav|they were seemed|indian_male
125802\audio.wav|she entered her lips ere|indian_male
125829\audio.wav|on the page|indian_male
125845\audio.wav|are you going to live with your mother|indian_male
125862\audio.wav|almost every one has speaks spanish|indian_male
125879\audio.wav|the shop was busy and the man has a heart to wait until the afternoon|indian_male
125896\audio.wav|there was never a hole but it would have to do for now|indian_male
125966\audio.wav|after the few cafeterias alien for me by a canvas|indian_male
126046\audio.wav|like everybody loves he said|indian_male
126077\audio.wav|i have to act with the fat wire just|indian_male
126112\audio.wav|the member that where ever our heart is that i find the or trader|indian_male
126147\audio.wav|a curse was terrified the boy didn't answer|indian_male
126174\audio.wav|even me i haven't thought of other women since i met the merchant started|indian_male
126199\audio.wav|once to the peace and one to visit|indian_male
126251\audio.wav|foxes really in canaan creation|indian_male
126252\audio.wav|he just filton|indian_male
126272\audio.wav|they also began to feel that they knew a better way than others had|indian_male
126335\audio.wav|i just watched him he said to himself|indian_male
126440\audio.wav|i had made would talking about other de with the atomists the wished|indian_male
126498\audio.wav|it's no minutes because i see have the one every year|indian_male
126500\audio.wav|gives you an idea is|indian_male
126618\audio.wav|very desires there aribert the artemision had told him|indian_male
126646\audio.wav|we got to walk up to the tower|indian_male
12671\audio.wav|i too bear back would be quite bothered my knee before|indian_male
126732\audio.wav|the boy took out more and to minos back|indian_male
126849\audio.wav|the turf and the gravel are only seemed child as if by a sudden exclusion|indian_male
126871\audio.wav|the english went out if they were in danger|indian_male
12689\audio.wav|the insurgent gathered states and would|indian_male
126901\audio.wav|to alienate a|indian_male
126937\audio.wav|you marry for time and you will both be happy for the ears|indian_male
127032\audio.wav|there the gateman leaving to the foot alsine|indian_male
12705\audio.wav|the boy was relieved|indian_male
127097\audio.wav|it orations smoke cignano|indian_male
127108\audio.wav|there is a counter on the top left of the wet it|indian_male
127159\audio.wav|you are after the my houdetot|indian_male
127165\audio.wav|it's a leelang age of the world she said|indian_male
